id,title,authors,year,journal,doi,source,auto_decision,auto_reason,screening_decision,screening_reason,reviewer_notes,screening_date,abstract
526,Nitenpyram disturbs gut microbiota and influences metabolic homeostasis and immunity in honey bee (Apis mellifera L.),"Zhu L, Qi S, Xue X, Niu X, Wu L.",2020,,10.1016/j.envpol.2019.113671,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
527,Periodontal inflammation: Integrating genes and dysbiosis,"Zhang S, Yu N, Arce RM.",2020,,10.1111/prd.12267,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
528,"MEGARes 2.0: a database for classification of antimicrobial drug, biocide and metal resistance determinants in metagenomic sequence data","Doster E, Lakin SM, Dean CJ, Wolfe C, Young JG, Boucher C, Belk KE, Noyes NR, Morley PS.",2020,,10.1093/nar/gkz1010,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
529,The RNA-seq approach to discriminate gene expression profiles in response to Beauveria bassiana and Micrococcus luteus microbial pathogens on Actias selene (Lepidoptera: Saturniidae),"Liang D, Wang P, Wu L, Jiang X, Wei G, Zhu B, Wang L, Zhang H, Toufeeq S, Qian C, Liu C.",2019,,10.11646/zootaxa.4591.1.1,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
530,Genetic and metabolic signatures of Salmonella enterica subsp. enterica associated with animal sources at the pangenomic scale,"Vila Nova M, Durimel K, La K, Felten A, Bessières P, Mistou MY, Mariadassou M, Radomski N.",2019,,10.1186/s12864-019-6188-x,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
531,Co-dynamics of Symbiodiniaceae and bacterial populations during the first year of symbiosis with Acropora tenuis juveniles,"Quigley KM, Alvarez Roa C, Torda G, Bourne DG, Willis BL.",2020,,10.1002/mbo3.959,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
532,Gut microbiota metabolic potential correlates with body size between mulberry-feeding lepidopteran pest species,"Chen B, Xie S, Zhang X, Zhang N, Feng H, Sun C, Lu X, Shao Y.",2020,,10.1002/ps.5642,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
533,An Integrated Approach for Efficient Multi-Omics Joint Analysis,"Tagliamonte MS, Waugh SG, Prosperi M, Mai V.",2019,,10.1145/3307339.3343476,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
534,Oolong Tea Polyphenols Ameliorate Circadian Rhythm of Intestinal Microbiome and Liver Clock Genes in Mouse Model,"Guo T, Ho CT, Zhang X, Cao J, Wang H, Shao X, Pan D, Wu Z.",2019,,10.1021/acs.jafc.9b04869,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
535,Tandem mass tag-based quantitative proteomic analysis reveal the inhibition mechanism of thyme essential oil against flagellum of Listeria monocytogenes,"Sarengaowa, Hu W, Feng K, Xiu Z, Jiang A, Lao Y.",2019,,10.1016/j.foodres.2019.108508,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
536,The current proteomic landscape of the porcine liver,"Ozgo M, Lepczynski A, Robak P, Herosimczyk A, Marynowska M.",2019,,10.26402/jpp.2019.3.04,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
537,Beneficial roles of probiotics on the modulation of gut microbiota and immune response in pigs,"Shin D, Chang SY, Bogere P, Won K, Choi JY, Choi YJ, Lee HK, Hur J, Park BY, Kim Y, Heo J.",2019,,10.1371/journal.pone.0220843,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
538,Microbial Perspectives: Mark Twain's Imaginative Experiment in Ethics,Weed K.,2019,,10.1353/lm.2019.0008,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
539,"Meta-omics reveal microbial assortments and key enzymes in bean sauce mash, a traditional fermented soybean product","Xie M, An F, Wu J, Liu Y, Shi H, Wu R.",2019,,10.1002/jsfa.9932,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
541,Decoding the proteomic changes involved in the biofilm formation of Enterococcus faecalis SK460 to elucidate potential biofilm determinants,"Suryaletha K, Narendrakumar L, John J, Radhakrishnan MP, George S, Thomas S.",2019,,10.1186/s12866-019-1527-2,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
542,Transcriptomic Analysis of Aedes aegypti Innate Immune System in Response to Ingestion of Chikungunya Virus,"Zhao L, Alto BW, Jiang Y, Yu F, Zhang Y.",2019,,10.3390/ijms20133133,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
543,Integrated metatranscriptome and transcriptome reveals the microbial community composition and physiological function of xylem sap on grapevine during bleeding period,"Zheng T, Zhang K, Zhu X, Guan L, Jiu S, Li X, Nasim M, Jia H, Fang J.",2019,,10.1007/s13258-019-00841-7,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
544,Diversity and temporal dynamics of primate milk microbiomes,"Muletz-Wolz CR, Kurata NP, Himschoot EA, Wenker ES, Quinn EA, Hinde K, Power ML, Fleischer RC.",2019,,10.1002/ajp.22994,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
545,Effect of Baicalin-Aluminum Complexes on Fecal Microbiome in Piglets,"Fu S, Zhuang F, Guo L, Qiu Y, Xiong J, Ye C, Liu Y, Wu Z, Hou Y, Hu CA.",2019,,10.3390/ijms20102390,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
547,Utilization of carbon sources in the rice rhizosphere and nonrhizosphere soils with different long-term fertilization management,"Tang H, Xiao X, Xu Y, Li C, Cheng K, Pan X, Li W.",2019,,10.1002/jobm.201800736,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
548,De novo whole transcriptome profiling of Edwardsiella tarda isolated from infected fish (Labeo catla),"Das BK, Chakraborty HJ, Rout AK, Behera BK.",2019,,10.1016/j.gene.2019.03.028,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
549,Text mining tools for extracting information about microbial biodiversity in food,"Chaix E, Deléger L, Bossy R, Nédellec C.",2019,,10.1016/j.fm.2018.04.011,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
550,Responses to copper stress in the metal-resistant bacterium Cupriavidus gilardii CR3: a whole-transcriptome analysis,"Huang N, Mao J, Hu M, Wang X, Huo M.",2019,,10.1002/jobm.201800693,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
551,MorCVD: A Unified Database for Host-Pathogen Protein-Protein Interactions of Cardiovascular Diseases Related to Microbes,"Singh N, Bhatia V, Singh S, Bhatnagar S.",2019,,10.1038/s41598-019-40704-5,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
552,Evaluating Metagenomic Prediction of the Metaproteome in a 4.5-Year Study of a Patient with Crohn's Disease,"Mills RH, Vázquez-Baeza Y, Zhu Q, Jiang L, Gaffney J, Humphrey G, Smarr L, Knight R, Gonzalez DJ.",2019,,10.1128/mSystems.00337-18,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
553,Establishment and characterization of the GC-030-35 cell line derived from gastric hepatoid adenocarcinoma,"Wei J, Xue Y, Huo X, Han R, Su X, Jin Y, Zhao W, Chen Y, Zhang H, Dai J, Chen J.",2019,,10.2147/CMAR.S186416,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
554,Inhibitory Effects of Berberine Hydrochloride on Trichophyton mentagrophytes and the Underlying Mechanisms,"Xiao CW, Liu Y, Wei Q, Ji QA, Li K, Pan LJ, Bao GL.",2019,,10.3390/molecules24040742,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
555,Data-driven multiple-level analysis of gut-microbiome-immune-joint interactions in rheumatoid arthritis,"Wang Q, Xu R.",2019,,10.1186/s12864-019-5510-y,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
556,No difference in 4-nitroquinoline induced tumorigenesis between germ-free and colonized mice,"Zhou YX, Fuentes-Creollo G, Ponce F, Langley SA, Jen KY, Celniker SE, Mao JH, Snijders AM.",2019,,10.1002/mc.22972,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
557,"OMeta: an ontology-based, data-driven metadata tracking system","Singh I, Kuscuoglu M, Harkins DM, Sutton G, Fouts DE, Nelson KE.",2019,,10.1186/s12859-018-2580-9,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
558,"Kocuria tytonis sp. nov., isolated from the uropygial gland of an American barn owl (Tyto furcata)","Braun MS, Wang E, Zimmermann S, Wagner H, Wink M.",2019,,10.1099/ijsem.0.003170,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
559,The Fecal Metagenomics of Malayan Pangolins Identifies an Extensive Adaptation to Myrmecophagy,"Ma JE, Jiang HY, Li LM, Zhang XJ, Li GY, Li HM, Jin XJ, Chen JP.",2018,,10.3389/fmicb.2018.02793,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
560,Excess Dietary Zinc Intake in Neonatal Mice Causes Oxidative Stress and Alters Intestinal Host-Microbe Interactions,"Podany A, Rauchut J, Wu T, Kawasawa YI, Wright J, Lamendella R, Soybel DI, Kelleher SL.",2019,,10.1002/mnfr.201800947,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
561,Updating genome annotation for the microbial cell factory Aspergillus niger using gene co-expression networks,"Schäpe P, Kwon MJ, Baumann B, Gutschmann B, Jung S, Lenz S, Nitsche B, Paege N, Schütze T, Cairns TC, Meyer V.",2019,,10.1093/nar/gky1183,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
562,MBGD update 2018: microbial genome database based on hierarchical orthology relations covering closely related and distantly related comparisons,"Uchiyama I, Mihara M, Nishide H, Chiba H, Kato M.",2019,,10.1093/nar/gky1054,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
563,An Integrated Approach to Recognize Potential Protective Effects of Culinary Herbs Against Chronic Diseases,"Chandrababu S, Bastola D.",2018,,10.1007/s41666-018-0041-x,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
564,RegulonDB v 10.5: tackling challenges to unify classic and high throughput knowledge of gene regulation in E. coli K-12,"Santos-Zavaleta A, Salgado H, Gama-Castro S, Sánchez-Pérez M, Gómez-Romero L, Ledezma-Tejeida D, García-Sotelo JS, Alquicira-Hernández K, Muñiz-Rascado LJ, Peña-Loredo P, Ishida-Gutiérrez C, Velázquez-Ramírez DA, Del Moral-Chávez V, Bonavides-Martínez C, Méndez-Cruz CF, Galagan J, Collado-Vides J.",2019,,10.1093/nar/gky1077,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
565,Victors: a web-based knowledge base of virulence factors in human and animal pathogens,"Sayers S, Li L, Ong E, Deng S, Fu G, Lin Y, Yang B, Zhang S, Fa Z, Zhao B, Xiang Z, Li Y, Zhao XM, Olszewski MA, Chen L, He Y.",2019,,10.1093/nar/gky999,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
566,Fecal Microbiota Transplantation Beneficially Regulates Intestinal Mucosal Autophagy and Alleviates Gut Barrier Injury,"Cheng S, Ma X, Geng S, Jiang X, Li Y, Hu L, Li J, Wang Y, Han X.",2018,,10.1128/mSystems.00137-18,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
567,Evaluation of a novel cloud-based software platform for structured experiment design and linked data analytics,"Juergens H, Niemeijer M, Jennings-Antipov LD, Mans R, Morel J, van Maris AJA, Pronk JT, Gardner TS.",2018,,10.1038/sdata.2018.195,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
568,Molecular dynamics modeling of Pseudomonas aeruginosa outer membranes,"Li A , Schertzer JW , Yong X .",2018,,10.1039/c8cp04278k,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
569,"In silico Study of Iron, Zinc and Copper Binding Proteins of Pseudomonas syringae pv. lapsa: Emphasis on Secreted Metalloproteins","Sharma A, Sharma D, Verma SK.",2018,,10.3389/fmicb.2018.01838,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
571,A unified resource for transcriptional regulation in Escherichia coli K-12 incorporating high-throughput-generated binding data into RegulonDB version 10.0,"Santos-Zavaleta A, Sánchez-Pérez M, Salgado H, Velázquez-Ramírez DA, Gama-Castro S, Tierrafría VH, Busby SJW, Aquino P, Fang X, Palsson BO, Galagan JE, Collado-Vides J.",2018,,10.1186/s12915-018-0555-y,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
572,Celiac disease biomarkers identified by transcriptome analysis of small intestinal biopsies,"Bragde H, Jansson U, Fredrikson M, Grodzinsky E, Söderman J.",2018,,10.1007/s00018-018-2898-5,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
573,Inferring Antimicrobial Resistance from Pathogen Genomes in KEGG,Kanehisa M.,2018,,10.1007/978-1-4939-8561-6_17,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
574,The evolutionary signal in metagenome phyletic profiles predicts many gene functions,"Vidulin V, Šmuc T, Džeroski S, Supek F.",2018,,10.1186/s40168-018-0506-4,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
575,Dynamic Proteome Alteration and Functional Modulation of Human Saliva Induced by Dietary Chemosensory Stimuli,"Bader M, Dunkel A, Wenning M, Kohler B, Medard G, Del Castillo E, Gholami A, Kuster B, Scherer S, Hofmann T.",2018,,10.1021/acs.jafc.8b02092,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
576,Effects of long-term intake of a yogurt fermented with Lactobacillus delbrueckii subsp. bulgaricus 2038 and Streptococcus thermophilus 1131 on mice,"Usui Y, Kimura Y, Satoh T, Takemura N, Ouchi Y, Ohmiya H, Kobayashi K, Suzuki H, Koyama S, Hagiwara S, Tanaka H, Imoto S, Eberl G, Asami Y, Fujimoto K, Uematsu S.",2018,,10.1093/intimm/dxy035,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
577,De novo characterization of Phenacoccus solenopsis transcriptome and analysis of gene expression profiling during development and hormone biosynthesis,"Arya SK, Dhar YV, Upadhyay SK, Asif MH, Verma PC.",2018,,10.1038/s41598-018-25845-3,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
578,Community Development between Porphyromonas gingivalis and Candida albicans Mediated by InlJ and Als3,"Sztukowska MN, Dutton LC, Delaney C, Ramsdale M, Ramage G, Jenkinson HF, Nobbs AH, Lamont RJ.",2018,,10.1128/mBio.00202-18,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
579,Sequence analysis of the potato aphid Macrosiphum euphorbiae transcriptome identified two new viruses,"Teixeira MA, Sela N, Atamian HS, Bao E, Chaudhary R, MacWilliams J, He J, Mantelin S, Girke T, Kaloshian I.",2018,,10.1371/journal.pone.0193239,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
580,An Ontology Systems Approach on Human Brain Expression and Metaproteomics,"Flores Saiffe Farías A, Mendizabal AP, Morales JA.",2018,,10.3389/fmicb.2018.00406,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
581,Impact of Glyphosate on the Rhizosphere Microbial Communities of An EPSPS-Transgenic Soybean Line ZUTS31 by Metagenome Sequencing,"Lu GH, Hua XM, Cheng J, Zhu YL, Wang GH, Pang YJ, Yang RW, Zhang L, Shou H, Wang XM, Qi J, Yang YH.",2018,,10.2174/1389202918666170705162405,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
582,Worlds Apart - Transcriptome Profiles of Key Oral Microbes in the Periodontal Pocket Compared to Single Laboratory Culture Reflect Synergistic Interactions,"Deng ZL, Sztajer H, Jarek M, Bhuju S, Wagner-Döbler I.",2018,,10.3389/fmicb.2018.00124,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
583,Exploration of Rice Husk Compost as an Alternate Organic Manure to Enhance the Productivity of Blackgram in Typic Haplustalf and Typic Rhodustalf,"Thiyageshwari S, Gayathri P, Krishnamoorthy R, Anandham R, Paul D.",2018,,10.3390/ijerph15020358,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
584,Alternative Splicing of Differentiated Myeloid Cell Transcripts after Infection by Anaplasma phagocytophilum Impacts a Selective Group of Cellular Programs,"Dumler JS, Sinclair SH, Shetty AC.",2018,,10.3389/fcimb.2018.00014,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
585,Gastro-oesophageal reflux: a mixed methods study of infants admitted to hospital in the first 12 months following birth in NSW (2000-2011),"Dahlen HG, Foster JP, Psaila K, Spence K, Badawi N, Fowler C, Schmied V, Thornton C.",2018,,10.1186/s12887-018-0999-9,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
586,Commensal microbiota modulate gene expression in the skin,"Meisel JS, Sfyroera G, Bartow-McKenney C, Gimblet C, Bugayev J, Horwinski J, Kim B, Brestoff JR, Tyldsley AS, Zheng Q, Hodkinson BP, Artis D, Grice EA.",2018,,10.1186/s40168-018-0404-9,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
587,Microbial regulation of the L cell transcriptome,"Arora T, Akrami R, Pais R, Bergqvist L, Johansson BR, Schwartz TW, Reimann F, Gribble FM, Bäckhed F.",2018,,10.1038/s41598-017-18079-2,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
588,Metaproteomics of Colonic Microbiota Unveils Discrete Protein Functions among Colitic Mice and Control Groups,"Moon C, Stupp GS, Su AI, Wolan DW.",2018,,10.1002/pmic.201700391,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
589,MetaGOmics: A Web-Based Tool for Peptide-Centric Functional and Taxonomic Analysis of Metaproteomics Data,"Riffle M, May DH, Timmins-Schiffman E, Mikan MP, Jaschob D, Noble WS, Nunn BL.",2017,,10.3390/proteomes6010002,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
590,Associations between infant fungal and bacterial dysbiosis and childhood atopic wheeze in a nonindustrialized setting,"Arrieta MC, Arévalo A, Stiemsma L, Dimitriu P, Chico ME, Loor S, Vaca M, Boutin RCT, Morien E, Jin M, Turvey SE, Walter J, Parfrey LW, Cooper PJ, Finlay B.",2018,,10.1016/j.jaci.2017.08.041,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
